timestamp_ms,ax,ay,az,gx,gy,gz,mx,my,mz,latitude,longitude,altitude,satellite_count,position_lock,temperature,pressure,barometer_altitude,highg_ax,highg_ay,highg_az,rocket_state0,rocket_state1,rocket_state2,rocket_state3,flap_extension,state_est_x,state_est_vx,state_est_ax,state_est_apo,battery_voltage
1945435,0.014091,-0.025071,1.04365,-1.96875,1.19,-22.1375,0.3759,0.11578,-0.52976,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.09375,0.0957031,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.03408
1945445,0.014091,-0.025071,1.04365,-1.96875,1.19,-22.1375,0.3759,0.11578,-0.52976,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.09375,0.0957031,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.03408
1945455,0.014091,-0.025071,1.04365,-1.96875,1.19,-22.1375,0.3759,0.11578,-0.52976,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.09375,0.0957031,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.03408
1945465,0.02013,-0.02257,1.02614,-1.12,1.1025,-22.1025,0.37548,0.1141,-0.52556,41.4877,-89.5063,181.342,13,1,33.38,1025.94,-112.305,0.0917969,0.09375,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.01475
1945475,0.02013,-0.02257,1.02614,-1.12,1.1025,-22.1025,0.37548,0.1141,-0.52556,41.4877,-89.5063,181.342,13,1,33.38,1025.94,-112.305,0.0917969,0.09375,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.01475
1945485,0.02013,-0.02257,1.02614,-1.12,1.1025,-22.1025,0.37548,0.1141,-0.52556,41.4877,-89.5063,181.342,13,1,33.38,1025.94,-112.305,0.0917969,0.09375,1.05469,1,1,1,1,0,-111.919,0.215788,0.0288778,-112.006,8.01475
1945495,0.012322,-0.019703,1.04218,-4.71625,5.355,-1.75875,0.39424,0.17962,-0.50568,41.4877,-89.5063,181.342,13,1,33.38,1025.93,-112.217,0.0898438,0.0917969,1.05469,1,1,1,1,0,-111.917,0.215725,0.026739,-112.002,8.04375
1945505,0.012322,-0.019703,1.04218,-4.71625,5.355,-1.75875,0.39424,0.17962,-0.50568,41.4877,-89.5063,181.342,13,1,33.38,1025.93,-112.217,0.0898438,0.0917969,1.05469,1,1,1,1,0,-111.917,0.215725,0.026739,-112.002,8.04375
1945515,0.010004,-0.0305,1.03011,-1.365,2.28375,-19.4513,0.38696,0.13734,-0.5327,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.0859375,0.0898438,1.05469,1,1,1,1,0,-111.917,0.215725,0.026739,-112.002,8.04375
1945525,0.010004,-0.0305,1.03011,-1.365,2.28375,-19.4513,0.38696,0.13734,-0.5327,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.0859375,0.0898438,1.05469,1,1,1,1,0,-111.917,0.215725,0.026739,-112.002,8.04375
1945535,0.010004,-0.0305,1.03011,-1.365,2.28375,-19.4513,0.38696,0.13734,-0.5327,41.4877,-89.5063,181.342,13,1,33.38,1025.95,-112.393,0.0859375,0.0898438,1.05469,1,1,1,1,0,-111.917,0.215725,0.026739,-112.002,8.04375
1945545,0.010187,-0.042944,1.032,-2.9225,2.1875,-11.0337,0.36736,0.10948,-0.50666,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0898438,0.0976562,1.05469,1,1,1,1,0,-111.912,0.21616,0.0265023,-112,8.00508
1945555,0.010187,-0.042944,1.032,-2.9225,2.1875,-11.0337,0.36736,0.10948,-0.50666,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0898438,0.0976562,1.05469,1,1,1,1,0,-111.912,0.21616,0.0265023,-112,8.00508
1945565,0.008052,-0.030561,1.02901,-3.84125,5.80125,-13.4488,0.39592,0.10766,-0.50652,41.4877,-89.5063,181.347,13,1,33.39,1025.93,-112.221,0.0898438,0.0976562,1.05469,1,1,1,1,0,-111.912,0.21616,0.0265023,-112,8.00508
1945575,0.008052,-0.030561,1.02901,-3.84125,5.80125,-13.4488,0.39592,0.10766,-0.50652,41.4877,-89.5063,181.347,13,1,33.39,1025.93,-112.221,0.09375,0.101562,1.05469,1,1,1,1,0,-111.912,0.21616,0.0265023,-112,8.03408
1945585,0.008052,-0.030561,1.02901,-3.84125,5.80125,-13.4488,0.39592,0.10766,-0.50652,41.4877,-89.5063,181.347,13,1,33.39,1025.93,-112.221,0.09375,0.101562,1.05469,1,1,1,1,0,-111.912,0.21616,0.0265023,-112,8.03408
1945595,0.014701,-0.028975,1.04524,-3.85875,-0.63875,-0.3675,0.36848,0.10528,-0.5544,41.4877,-89.5063,181.347,13,1,33.39,1025.96,-112.484,0.09375,0.101562,1.05273,1,1,1,1,0,-111.91,0.215557,0.00949148,-111.994,8.01475
1945605,0.014701,-0.028975,1.04524,-3.85875,-0.63875,-0.3675,0.36848,0.10528,-0.5544,41.4877,-89.5063,181.347,13,1,33.39,1025.96,-112.484,0.09375,0.101562,1.05273,1,1,1,1,0,-111.91,0.215557,0.00949148,-111.994,8.01475
1945615,0.014701,-0.028975,1.04524,-3.85875,-0.63875,-0.3675,0.36848,0.10528,-0.5544,41.4877,-89.5063,181.347,13,1,33.39,1025.96,-112.484,0.09375,0.101562,1.05273,1,1,1,1,0,-111.91,0.215557,0.00949148,-111.994,8.01475
1945625,0.000427,-0.012627,1.03236,-3.31625,1.68,-8.575,0.36218,0.10808,-0.51408,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0878906,0.0976562,1.05273,1,1,1,1,0,-111.91,0.215557,0.00949148,-111.994,8.04375
1945635,0.000427,-0.012627,1.03236,-3.31625,1.68,-8.575,0.36218,0.10808,-0.51408,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0878906,0.0976562,1.05273,1,1,1,1,0,-111.91,0.215557,0.00949148,-111.994,8.04375
1945645,0.003599,-0.028853,1.04084,-3.57875,2.14375,-6.9825,0.39914,0.19068,-0.56308,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0859375,0.109375,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945655,0.003599,-0.028853,1.04084,-3.57875,2.14375,-6.9825,0.39914,0.19068,-0.56308,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0859375,0.109375,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945665,0.003599,-0.028853,1.04084,-3.57875,2.14375,-6.9825,0.39914,0.19068,-0.56308,41.4877,-89.5063,181.347,13,1,33.39,1025.95,-112.396,0.0859375,0.109375,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945675,0.007625,-0.018971,1.03529,-3.77125,1.98625,-5.5475,0.3724,0.112,-0.54236,41.4877,-89.5063,181.347,13,1,33.37,1025.94,-112.301,0.0859375,0.109375,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945685,0.007625,-0.018971,1.03529,-3.77125,1.98625,-5.5475,0.3724,0.112,-0.54236,41.4877,-89.5063,181.347,13,1,33.37,1025.94,-112.301,0.0859375,0.109375,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945695,0.007625,-0.018971,1.03529,-3.77125,1.98625,-5.5475,0.3724,0.112,-0.54236,41.4877,-89.5063,181.347,13,1,33.37,1025.94,-112.301,0.0839844,0.113281,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945705,0.007625,-0.018971,1.03529,-3.77125,1.98625,-5.5475,0.3724,0.112,-0.54236,41.4877,-89.5063,181.347,13,1,33.37,1025.94,-112.301,0.0839844,0.113281,1.05469,1,1,1,1,0,-111.904,0.215423,0.0248211,-111.993,8.03408
1945715,-0.114314,-0.041297,1.03133,-5.53875,2.1,1.72375,0.38822,0.12292,-0.53424,41.4877,-89.5063,181.347,13,1,33.37,1025.96,-112.477,0.0839844,0.113281,1.05664,1,1,1,1,0,-111.904,0.216057,0.0602339,-111.986,6.88359
1945725,-0.114314,-0.041297,1.03133,-5.53875,2.1,1.72375,0.38822,0.12292,-0.53424,41.4877,-89.5063,181.347,13,1,33.37,1025.96,-112.477,0.0839844,0.113281,1.05664,1,1,1,1,0,-111.904,0.216057,0.0602339,-111.986,6.88359
1945735,0.232532,-0.013542,1.05835,-3.52625,6.3525,-13.44,0.40572,0.19194,-0.53368,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0898438,0.119141,1.05859,1,1,1,1,0,-111.904,0.216057,0.0602339,-111.986,7.89873
1945745,0.232532,-0.013542,1.05835,-3.52625,6.3525,-13.44,0.40572,0.19194,-0.53368,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0898438,0.119141,1.05859,1,1,1,1,0,-111.904,0.216057,0.0602339,-111.986,7.89873
1945755,0.232532,-0.013542,1.05835,-3.52625,6.3525,-13.44,0.40572,0.19194,-0.53368,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0898438,0.119141,1.05859,1,1,1,1,0,-111.904,0.216057,0.0602339,-111.986,7.89873
1945765,-0.0244,-0.016043,1.04292,-1.47,-0.5775,-16.6163,0.3731,0.11424,-0.5348,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0917969,0.115234,1.06055,1,1,1,1,0,-111.9,0.216966,0.0303143,-111.986,8.03408
1945775,-0.0244,-0.016043,1.04292,-1.47,-0.5775,-16.6163,0.3731,0.11424,-0.5348,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0917969,0.115234,1.06055,1,1,1,1,0,-111.9,0.216966,0.0303143,-111.986,8.03408
1945785,-0.0244,-0.016043,1.04292,-1.47,-0.5775,-16.6163,0.3731,0.11424,-0.5348,41.4877,-89.5063,181.335,13,1,33.38,1025.96,-112.48,0.0917969,0.115234,1.06055,1,1,1,1,0,-111.9,0.216966,0.0303143,-111.986,8.03408
1945795,-0.027389,-0.008723,1.04426,-4.78625,4.165,-5.06625,0.37898,0.1127,-0.54236,41.4877,-89.5063,181.335,13,1,33.38,1025.94,-112.305,0.0839844,0.115234,1.05469,1,1,1,1,0,-111.9,0.216966,0.0303143,-111.986,8.03408
1945805,-0.027389,-0.008723,1.04426,-4.78625,4.165,-5.06625,0.37898,0.1127,-0.54236,41.4877,-89.5063,181.335,13,1,33.38,1025.94,-112.305,0.0839844,0.115234,1.05469,1,1,1,1,0,-111.9,0.216966,0.0303143,-111.986,8.03408
1945815,-0.02928,-0.009882,1.0431,-4.9,7.77,-4.94375,0.40278,0.18662,-0.53214,41.4877,-89.5063,181.335,13,1,33.38,1025.98,-112.654,0.0820312,0.117188,1.05273,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.07275
1945825,-0.02928,-0.009882,1.0431,-4.9,7.77,-4.94375,0.40278,0.18662,-0.53214,41.4877,-89.5063,181.335,13,1,33.38,1025.98,-112.654,0.0820312,0.117188,1.05273,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.07275
1945835,-0.02928,-0.009882,1.0431,-4.9,7.77,-4.94375,0.40278,0.18662,-0.53214,41.4877,-89.5063,181.335,13,1,33.38,1025.98,-112.654,0.0820312,0.117188,1.05273,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.07275
1945845,-0.065819,-0.015067,1.03706,-5.38125,4.24375,4.3925,0.37184,0.11508,-0.51254,41.4877,-89.5063,181.335,13,1,33.38,1025.97,-112.567,0.0820312,0.125,1.05469,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.02441
1945855,-0.065819,-0.015067,1.03706,-5.38125,4.24375,4.3925,0.37184,0.11508,-0.51254,41.4877,-89.5063,181.335,13,1,33.38,1025.97,-112.567,0.0820312,0.125,1.05469,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.02441
1945865,-0.388265,-0.065514,1.03194,-5.11,2.52875,0.55125,0.39256,0.14028,-0.52962,41.4877,-89.5063,181.335,13,1,33.38,1025.97,-112.567,0.0820312,0.125,1.05469,1,1,1,1,0,-111.901,0.21642,0.0268953,-111.982,8.07275
1945875,-0.388265,-0.065514,1.03194,-5.11,2.52875,0.55125,0.39256,0.14028,-0.52962,41.4877,-89.5063,181.335,13,1,33.38,1025.97,-112.567,0.0859375,0.125,1.05469,1,1,1,1,0,-111.904,0.217295,0.0774332,-111.984,8.07275
1945885,-0.388265,-0.065514,1.03194,-5.11,2.52875,0.55125,0.39256,0.14028,-0.52962,41.4877,-89.5063,181.335,13,1,33.38,1025.97,-112.567,0.0859375,0.125,1.05469,1,1,1,1,0,-111.904,0.217295,0.0774332,-111.984,8.07275
1945895,0.21167,-0.010675,1.03633,-4.4275,0.98875,-2.135,0.39606,0.20104,-0.511,41.4877,-89.5063,181.335,13,1,33.39,1025.98,-112.658,0.0859375,0.121094,1.06055,1,1,1,1,0,-111.904,0.217295,0.0774332,-111.984,8.04375
1945905,0.21167,-0.010675,1.03633,-4.4275,0.98875,-2.135,0.39606,0.20104,-0.511,41.4877,-89.5063,181.335,13,1,33.39,1025.98,-112.658,0.0859375,0.121094,1.06055,1,1,1,1,0,-111.904,0.217295,0.0774332,-111.984,8.04375
1945915,0.21167,-0.010675,1.03633,-4.4275,0.98875,-2.135,0.39606,0.20104,-0.511,41.4877,-89.5063,181.335,13,1,33.39,1025.98,-112.658,0.0859375,0.121094,1.06055,1,1,1,1,0,-111.904,0.217295,0.0774332,-111.984,8.04375
1945925,-0.035258,-0.024461,1.0284,-4.15625,2.38875,-3.115,0.39942,0.1022,-0.50246,41.4877,-89.5063,181.335,13,1,33.39,1025.97,-112.57,0.0878906,0.125,1.06445,1,1,1,1,0,-111.903,0.218372,0.031941,-111.986,8.04375
1945935,-0.035258,-0.024461,1.0284,-4.15625,2.38875,-3.115,0.39942,0.1022,-0.50246,41.4877,-89.5063,181.335,13,1,33.39,1025.97,-112.57,0.0878906,0.125,1.06445,1,1,1,1,0,-111.903,0.218372,0.031941,-111.986,8.04375
1945945,-0.006283,-0.021777,1.02846,-3.675,-2.275,-2.59,0.39746,0.10696,-0.50582,41.4877,-89.5063,181.345,13,1,33.39,1025.96,-112.484,0.0917969,0.125,1.05469,1,1,1,1,0,-111.903,0.218372,0.031941,-111.986,8.03408
1945955,-0.006283,-0.021777,1.02846,-3.675,-2.275,-2.59,0.39746,0.10696,-0.50582,41.4877,-89.5063,181.345,13,1,33.39,1025.96,-112.484,0.0917969,0.125,1.05469,1,1,1,1,0,-111.903,0.218372,0.031941,-111.986,8.03408
1945965,-0.006283,-0.021777,1.02846,-3.675,-2.275,-2.59,0.39746,0.10696,-0.50582,41.4877,-89.5063,181.345,13,1,33.39,1025.96,-112.484,0.0917969,0.125,1.05469,1,1,1,1,0,-111.903,0.218372,0.031941,-111.986,8.03408
1945975,0.013908,-0.025681,1.04401,-4.8825,1.86375,7.0525,0.39704,0.10094,-0.51954,41.4877,-89.5063,181.345,13,1,33.39,1025.97,-112.57,0.0839844,0.125,1.05469,1,1,1,1,0,-111.905,0.219054,0.0609235,-111.985,8.01475
1945985,0.013908,-0.025681,1.04401,-4.8825,1.86375,7.0525,0.39704,0.10094,-0.51954,41.4877,-89.5063,181.345,13,1,33.39,1025.97,-112.57,0.0839844,0.125,1.05469,1,1,1,1,0,-111.905,0.219054,0.0609235,-111.985,8.01475
1945995,0.013908,-0.025681,1.04401,-4.8825,1.86375,7.0525,0.39704,0.10094,-0.51954,41.4877,-89.5063,181.345,13,1,33.39,1025.97,-112.57,0.0839844,0.125,1.05469,1,1,1,1,0,-111.905,0.219054,0.0609235,-111.985,8.01475
1946005,-0.033672,-0.019581,1.04017,-4.34875,3.64875,-0.0875,0.36386,0.10752,-0.56042,41.4877,-89.5063,181.345,13,1,33.39,1025.97,-112.57,0.078125,0.125,1.05859,1,1,1,1,0,-111.905,0.219054,0.0609235,-111.985,8.04375
1946015,-0.033672,-0.019581,1.04017,-4.34875,3.64875,-0.0875,0.36386,0.10752,-0.56042,41.4877,-89.5063,181.345,13,1,33.39,1025.97,-112.57,0.078125,0.125,1.05859,1,1,1,1,0,-111.905,0.219054,0.0609235,-111.985,8.04375
1946025,-0.393755,-0.036295,1.05713,-4.62875,6.58875,-3.47375,0.39214,0.10598,-0.51716,41.4877,-89.5063,181.345,13,1,33.39,1025.95,-112.396,0.0859375,0.125,1.0625,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.03408
1946035,-0.393755,-0.036295,1.05713,-4.62875,6.58875,-3.47375,0.39214,0.10598,-0.51716,41.4877,-89.5063,181.345,13,1,33.39,1025.95,-112.396,0.0859375,0.125,1.0625,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.03408
1946045,-0.393755,-0.036295,1.05713,-4.62875,6.58875,-3.47375,0.39214,0.10598,-0.51716,41.4877,-89.5063,181.345,13,1,33.39,1025.95,-112.396,0.0859375,0.125,1.0625,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.03408
1946055,-0.021899,-0.021899,1.0478,-5.565,5.36375,-0.70875,0.3962,0.17752,-0.56798,41.4877,-89.5063,181.345,13,1,33.39,1025.96,-112.484,0.0898438,0.123047,1.06055,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.02441
1946065,-0.021899,-0.021899,1.0478,-5.565,5.36375,-0.70875,0.3962,0.17752,-0.56798,41.4877,-89.5063,181.345,13,1,33.39,1025.96,-112.484,0.0898438,0.123047,1.06055,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.02441
1946075,0.009516,-0.0244,1.03139,-0.16625,-0.65625,-22.2775,0.4088,0.10906,-0.51926,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0898438,0.123047,1.06055,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.06309
1946085,0.009516,-0.0244,1.03139,-0.16625,-0.65625,-22.2775,0.4088,0.10906,-0.51926,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0898438,0.123047,1.06055,1,1,1,1,0,-111.901,0.222011,0.0817861,-111.986,8.06309
1946095,0.009516,-0.0244,1.03139,-0.16625,-0.65625,-22.2775,0.4088,0.10906,-0.51926,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0898438,0.125,1.05859,1,1,1,1,0,-111.904,0.221517,0.0160166,-111.981,8.06309
1946105,0.009516,-0.0244,1.03139,-0.16625,-0.65625,-22.2775,0.4088,0.10906,-0.51926,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0898438,0.125,1.05859,1,1,1,1,0,-111.904,0.221517,0.0160166,-111.981,8.06309
1946115,0.034831,-0.01891,1.03779,-1.2775,0.74375,-24.8237,0.40964,0.19096,-0.53564,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0820312,0.109375,1.05273,1,1,1,1,0,-111.904,0.221517,0.0160166,-111.981,8.07275
1946125,0.034831,-0.01891,1.03779,-1.2775,0.74375,-24.8237,0.40964,0.19096,-0.53564,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0820312,0.109375,1.05273,1,1,1,1,0,-111.904,0.221517,0.0160166,-111.981,8.07275
1946135,0.034831,-0.01891,1.03779,-1.2775,0.74375,-24.8237,0.40964,0.19096,-0.53564,41.4877,-89.5063,181.345,13,1,33.37,1025.98,-112.651,0.0820312,0.109375,1.05273,1,1,1,1,0,-111.904,0.221517,0.0160166,-111.981,8.07275
1946145,0.029158,-0.005124,1.03706,-4.64625,3.38625,-0.13125,0.40516,0.18494,-0.53214,41.4877,-89.5063,181.351,13,1,33.37,1025.96,-112.477,0.0820312,0.107422,1.05469,1,1,1,1,0,-111.905,0.220548,0.0252303,-111.984,8.05342
1946155,0.029158,-0.005124,1.03706,-4.64625,3.38625,-0.13125,0.40516,0.18494,-0.53214,41.4877,-89.5063,181.351,13,1,33.37,1025.96,-112.477,0.0820312,0.107422,1.05469,1,1,1,1,0,-111.905,0.220548,0.0252303,-111.984,8.05342
1946165,0.004148,-0.015677,1.03389,-2.905,1.645,-11.7425,0.37828,0.1071,-0.54516,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0839844,0.105469,1.05469,1,1,1,1,0,-111.905,0.220548,0.0252303,-111.984,8.06309
1946175,0.004148,-0.015677,1.03389,-2.905,1.645,-11.7425,0.37828,0.1071,-0.54516,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0839844,0.105469,1.05469,1,1,1,1,0,-111.905,0.220548,0.0252303,-111.984,8.06309
1946185,0.004148,-0.015677,1.03389,-2.905,1.645,-11.7425,0.37828,0.1071,-0.54516,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0839844,0.105469,1.05469,1,1,1,1,0,-111.905,0.220548,0.0252303,-111.984,8.06309
1946195,0.019703,-0.0122,1.03194,-3.92875,2.70375,-3.6575,0.40754,0.17766,-0.52906,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0859375,0.113281,1.05273,1,1,1,1,0,-111.904,0.220711,0.0432612,-111.986,8.06309
1946205,0.019703,-0.0122,1.03194,-3.92875,2.70375,-3.6575,0.40754,0.17766,-0.52906,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0859375,0.113281,1.05273,1,1,1,1,0,-111.904,0.220711,0.0432612,-111.986,8.06309
1946215,0.019703,-0.0122,1.03194,-3.92875,2.70375,-3.6575,0.40754,0.17766,-0.52906,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0859375,0.113281,1.05273,1,1,1,1,0,-111.904,0.220711,0.0432612,-111.986,8.06309
1946225,-0.006222,-0.010492,1.03548,-3.6575,2.1,-5.0925,0.4074,0.18158,-0.5243,41.4877,-89.5063,181.351,13,1,33.38,1025.96,-112.48,0.0839844,0.113281,1.05664,1,1,1,1,0,-111.904,0.220711,0.0432612,-111.986,7.01895
1946235,-0.006222,-0.010492,1.03548,-3.6575,2.1,-5.0925,0.4074,0.18158,-0.5243,41.4877,-89.5063,181.351,13,1,33.38,1025.96,-112.48,0.0839844,0.113281,1.05664,1,1,1,1,0,-111.904,0.220711,0.0432612,-111.986,7.01895
1946245,0.030622,-0.017873,1.03285,-3.7975,2.1,-6.02875,0.37142,0.10794,-0.52598,41.4877,-89.5063,181.351,13,1,33.38,1025.98,-112.654,0.0859375,0.109375,1.05664,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,7.50234
1946255,0.030622,-0.017873,1.03285,-3.7975,2.1,-6.02875,0.37142,0.10794,-0.52598,41.4877,-89.5063,181.351,13,1,33.38,1025.98,-112.654,0.0859375,0.109375,1.05664,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,7.50234
1946265,0.030622,-0.017873,1.03285,-3.7975,2.1,-6.02875,0.37142,0.10794,-0.52598,41.4877,-89.5063,181.351,13,1,33.38,1025.98,-112.654,0.0859375,0.109375,1.05664,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,7.50234
1946275,-0.007442,-0.010309,1.037,-4.41875,3.28125,1.40875,0.378,0.11746,-0.52388,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0898438,0.0996094,1.05078,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,8.00508
1946285,-0.007442,-0.010309,1.037,-4.41875,3.28125,1.40875,0.378,0.11746,-0.52388,41.4877,-89.5063,181.351,13,1,33.38,1025.97,-112.567,0.0898438,0.0996094,1.05078,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,8.00508
1946295,-0.008052,-0.008723,1.04048,-2.31875,2.24875,-17.4125,0.39382,0.16002,-0.52248,41.4877,-89.5063,181.351,13,1,33.38,1025.96,-112.48,0.0898438,0.0996094,1.05078,1,1,1,1,0,-111.905,0.219446,-0.00558164,-111.985,8.00508
1946305,-0.008052,-0.008723,1.04048,-2.31875,2.24875,-17.4125,0.39382,0.16002,-0.52248,41.4877,-89.5063,181.351,13,1,33.38,1025.96,-112.48,0.09375,0.0996094,1.04688,1,1,1,1,0,-111.901,0.217247,-0.0281157,-111.987,8.01475
1946315,-0.008052,-0.008723,1.04048,-2.31875,2.24875,-17.4125,0.39382,0.16002,-0.52248,41.4877,-89.5063,181.351,13,1,33.38,1025.96,-112.48,0.09375,0.0996094,1.04688,1,1,1,1,0,-111.901,0.217247,-0.0281157,-111.987,8.01475
1946325,-0.00183,-0.007747,1.02913,-4.8825,-0.35,3.00125,0.3934,0.10066,-0.49602,41.4877,-89.5063,181.351,13,1,33.39,1025.94,-112.309,0.0878906,0.107422,1.04883,1,1,1,1,0,-111.901,0.217247,-0.0281157,-111.987,8.05342
1946335,-0.00183,-0.007747,1.02913,-4.8825,-0.35,3.00125,0.3934,0.10066,-0.49602,41.4877,-89.5063,181.351,13,1,33.39,1025.94,-112.309,0.0878906,0.107422,1.04883,1,1,1,1,0,-111.901,0.217247,-0.0281157,-111.987,8.05342
1946345,-0.00183,-0.007747,1.02913,-4.8825,-0.35,3.00125,0.3934,0.10066,-0.49602,41.4877,-89.5063,181.351,13,1,33.39,1025.94,-112.309,0.0878906,0.107422,1.04883,1,1,1,1,0,-111.901,0.217247,-0.0281157,-111.987,8.05342
1946355,0.010004,-0.015494,1.04005,-2.00375,-1.47,-10.4913,0.36358,0.10542,-0.56378,41.4877,-89.5063,181.343,13,1,33.39,1025.97,-112.57,0.0839844,0.0996094,1.05469,1,1,1,1,0,-111.904,0.214772,0.00319703,-111.983,8.01475
1946365,0.010004,-0.015494,1.04005,-2.00375,-1.47,-10.4913,0.36358,0.10542,-0.56378,41.4877,-89.5063,181.343,13,1,33.39,1025.97,-112.57,0.0839844,0.0996094,1.05469,1,1,1,1,0,-111.904,0.214772,0.00319703,-111.983,8.01475
1946375,0.004636,-0.014823,1.04365,-7.25375,2.87875,5.3375,0.3976,0.15064,-0.56196,41.4877,-89.5063,181.343,13,1,33.39,1025.98,-112.658,0.0820312,0.0917969,1.05273,1,1,1,1,0,-111.904,0.214772,0.00319703,-111.983,8.05342
1946385,0.004636,-0.014823,1.04365,-7.25375,2.87875,5.3375,0.3976,0.15064,-0.56196,41.4877,-89.5063,181.343,13,1,33.39,1025.98,-112.658,0.0820312,0.0917969,1.05273,1,1,1,1,0,-111.904,0.214772,0.00319703,-111.983,8.05342
1946395,0.004636,-0.014823,1.04365,-7.25375,2.87875,5.3375,0.3976,0.15064,-0.56196,41.4877,-89.5063,181.343,13,1,33.39,1025.98,-112.658,0.0820312,0.0917969,1.05273,1,1,1,1,0,-111.904,0.214772,0.00319703,-111.983,8.05342
1946405,0.003172,-0.022814,1.04005,-3.40375,5.78375,-7.245,0.39466,0.09674,-0.5145,41.4877,-89.5063,181.343,13,1,33.39,1025.96,-112.484,0.0898438,0.0898438,1.05078,1,1,1,1,0,-111.905,0.21332,0.0068286,-111.987,8.01475
1946415,0.003172,-0.022814,1.04005,-3.40375,5.78375,-7.245,0.39466,0.09674,-0.5145,41.4877,-89.5063,181.343,13,1,33.39,1025.96,-112.484,0.0898438,0.0898438,1.05078,1,1,1,1,0,-111.905,0.21332,0.0068286,-111.987,8.01475
1946425,-0.004514,-0.015006,1.04505,-2.47625,1.68,-9.275,0.39312,0.1043,-0.51548,41.4877,-89.5063,181.343,13,1,33.39,1025.97,-112.57,0.0898438,0.0898438,1.05078,1,1,1,1,0,-111.905,0.21332,0.0068286,-111.987,8.01475
